class,RFoutput1,CNNoutput0,CNNoutput1
0,0.05,0.7455575,-3.5268204
0,0.005,2.2825227,-3.7187626
0,0.005,0.9970965,-3.770062
0,0.105,0.77258235,-2.075937
0,0.03,3.2631404,-5.1858377
0,0.03,2.584414,-4.2451878
0,0.005,3.1766014,-5.390545
0,0.06,2.0645487,-4.3589754
0,0.03,2.4718947,-4.3638005
0,0.01,2.5767183,-4.986912
0,0.105,0.7771793,-3.2162094
0,0.255,0.72519857,-1.745203
0,0,2.162901,-4.4476657
0,0.025,2.7161002,-4.7681346
0,0.08,2.7904005,-4.6473513
0,0.025,1.7910175,-4.625257
0,0.035,2.1320062,-4.3919106
0,0.07,0.27072272,-3.070903
0,0.105,3.4348977,-5.7145486
0,0.8,-4.108471,2.2284484
0,0.1,1.4518042,-3.459004
1,0.62,-6.16691,2.7288396
1,0.655,-5.4224186,1.7619582
0,0,3.891429,-6.023476
0,0.08,0.6381956,-3.017372
0,0.08,1.2320173,-3.4000778
0,0.005,2.586672,-3.935498
0,0.04,3.5605793,-5.491026
0,0.005,3.2600384,-5.75413
0,0.13,-1.6134744,-0.35634333
0,0.015,2.2387905,-4.637559
0,0.02,1.0217212,-3.297491
0,0.03,3.4957972,-5.727863
0,0.005,3.2179842,-5.6945558
1,0.94,-5.4805803,2.8302429
1,0.61,-1.8983037,-0.6284516
0,0.04,3.8808813,-6.456077
0,0,3.103838,-6.1624937
0,0.03,1.821073,-4.3598456
0,0.045,1.9580903,-4.305714
0,0.015,2.5946229,-5.2014055
0,0,1.8740922,-4.9339986
0,0.015,2.6583436,-4.7064967
0,0.015,2.4172287,-5.053266
0,0.05,2.0959904,-4.036231
1,0.575,-2.2441628,0.5293128
0,0.06,1.9341447,-4.0289736
0,0.05,0.5186781,-3.403399
0,0.055,1.9362993,-3.6234775
0,0.01,1.4157159,-3.5635629
0,0.025,1.9190402,-4.167296
0,0.55,-3.6238399,1.4751507
0,0.005,2.199308,-4.639742
1,0.91,-3.0988293,0.6998557
0,0.04,2.742016,-4.8635
0,0.015,3.1397033,-5.2309847
0,0.015,2.4555912,-4.871861
0,0.01,1.9295757,-3.9415843
0,0.02,3.5631647,-5.7172427
0,0,3.5129156,-5.7259183
0,0.155,1.1422844,-3.9993272
0,0.01,2.1391652,-4.401045
0,0,1.1481719,-3.536219
0,0.045,2.870057,-4.663836
0,0.05,2.6607928,-4.498121
1,0.875,-3.5856042,0.92033917
0,0.4,-0.5610351,-1.3306075
0,0.005,2.481357,-4.6410766
0,0.005,2.1475875,-4.138234
0,0.025,2.145479,-3.9669766
0,0.025,3.7435088,-6.4413924
0,0.03,3.217235,-6.166311
0,0.875,-2.0767248,-0.7528841
0,0.52,-2.6195168,-0.13498022
0,0.01,2.5098608,-5.167082
1,0.61,-1.4799881,-1.412109
0,0.045,2.9147282,-5.0566983
0,0.075,0.05182528,-2.179253
0,0.04,1.7529492,-3.2650352
0,0.02,4.200632,-6.8724504
0,0.035,3.1661246,-5.30526
0,0.02,2.118974,-4.8186646
0,0.01,2.91321,-5.2779307
0,0.02,-0.14316446,-2.3680406
0,0.235,-2.2935138,-0.0694368
0,0.095,1.8042419,-3.6048641
0,0.11,3.20273,-5.479255
0,0.465,-0.3578138,-1.2361469
0,0.02,1.1838748,-3.8083768
0,0.02,2.6970859,-4.1982226
0,0.065,0.50856453,-2.7109897
0,0.025,1.8411444,-4.11408
0,0.035,3.6793566,-5.751442
0,0.05,0.6255727,-3.0175202
0,0.02,2.9203587,-5.0897374
0,0.03,2.603223,-5.1320596
1,0.4,-1.9525352,0.19675134
0,0.03,1.3733339,-5.0317836
0,0.055,2.9977953,-5.4009366
0,0.01,2.7813363,-5.004559
0,0.015,2.9384587,-5.105579
0,0.035,2.0156794,-5.1606174
0,0.035,1.6305559,-4.235689
0,0.025,2.6294708,-4.6904135
0,0.02,2.5214677,-5.0230975
0,0.08,-0.91198593,-2.1656199
0,0.015,3.425207,-5.730759
0,0.025,4.5370226,-6.7580476
0,0.025,2.5455706,-4.33314
0,0.025,3.0316033,-5.303213
0,0.03,2.4154956,-4.3915515
0,0.015,1.8402085,-3.6634831
0,0.025,0.5167046,-3.1124187
0,0.015,1.021322,-4.251885
0,0.01,2.397996,-4.81638
0,0.035,1.6970706,-4.6291523
0,0.04,3.1955488,-4.948046
0,0.045,1.7350249,-4.516054
0,0.07,0.07470395,-2.2364297
0,0.07,1.4298587,-3.884139
0,0.025,2.6764865,-4.950337
0,0.015,2.9095168,-5.3521423
0,0.015,4.0193005,-6.001143
0,0.445,-2.8787122,-0.35623556
1,0.43,0.94638926,-2.2587962
0,0.01,3.039299,-6.014128
0,0.175,1.7506354,-4.4290156
0,0.03,2.6850853,-4.6842756
0,0.015,2.6530352,-5.486713
0,0.005,2.435266,-4.8189263
0,0.085,1.6637952,-3.6142216
0,0.05,2.7619965,-3.8538632
0,0.03,2.321581,-4.69436
0,0.03,1.2771349,-4.2035394
0,0.005,3.633449,-6.6362343
0,0.03,4.2119703,-6.2317863
0,0.16,2.7744904,-5.7546177
0,0.03,2.5268817,-5.2356896
0,0.085,3.4531302,-5.610975
0,0.025,2.502204,-3.983759
0,0.005,4.1800804,-5.9671483
0,0.165,0.5911765,-4.342378
0,0.015,4.971103,-7.244659
0,0.015,2.8762453,-4.7472854
0,0.01,3.3334804,-5.797808
0,0.03,2.1429834,-4.778109
1,0.91,-3.2197638,0.80518526
0,0.025,2.66815,-4.587892
0,0.045,2.57736,-4.58234
0,0.04,0.80088407,-3.1362114
0,0.015,2.0738125,-4.988656
0,0.005,2.6382945,-6.1230845
1,0.945,-5.023402,1.7493234
0,0.015,2.6576557,-4.834871
0,0.08,1.5213605,-3.8346176
0,0.095,0.21943697,-2.031358
0,0.03,2.3386326,-4.230801
0,0.015,2.406863,-4.0534177
0,0.005,3.9663756,-6.614469
0,0.015,1.1626909,-4.22057
0,0.02,2.0207877,-4.7152963
0,0.05,2.150685,-4.425678
0,0.01,3.5270908,-6.3079944
0,0.015,2.1753645,-4.6442084
0,0.03,1.228516,-3.2250776
0,0.02,1.4604728,-5.586929
1,0.31,1.0017633,-3.9961522
0,0.055,0.7909515,-2.2058792
0,0.03,2.0819092,-4.000562
0,0.02,2.6007783,-6.1374097
0,0.015,1.8893685,-4.30992
0,0.04,1.5707046,-4.045491
0,0.015,2.990813,-5.04046
0,0.005,2.21725,-5.2687087
0,0.02,1.8646235,-4.30665
0,0.045,3.8499796,-6.8228645
0,0.01,2.5361938,-4.9150987
0,0.12,0.8667428,-3.0838082
0,0.075,1.3742355,-3.3916788
0,0.015,1.5452936,-5.161769
0,0.005,1.8904866,-3.976436
0,0.09,2.5646417,-5.1549377
0,0.06,2.2426493,-6.011906
0,0.07,2.6828227,-5.24981
0,0.015,1.8327504,-3.4680731
0,0.015,4.115843,-6.570517
0,0.03,3.3021202,-4.938967
0,0.03,1.7259456,-4.2080436
0,0.015,3.4945564,-5.822003
0,0.02,2.4072542,-6.130892
0,0.015,1.2227304,-3.532231
0,0.045,1.342156,-3.8894725
0,0.005,3.0565863,-6.1925807
0,0.03,1.1280376,-3.0907326
1,0.45,-0.94137233,-0.08622061
0,0.065,3.640586,-6.7628317
0,0.015,2.496113,-5.1660185
0,0.02,3.548623,-5.9221625
0,0.05,2.5942986,-4.443584
0,0.01,3.890575,-5.7504916
0,0,4.533632,-7.2350907
0,0.07,1.0885717,-3.2894042
0,0.02,2.6821642,-5.2446675
0,0.63,-4.6946526,1.5170647
0,0.005,3.2451997,-5.1376977
0,0.045,1.470873,-3.2947347
0,0.09,2.691854,-5.349811
0,0.09,0.8589268,-3.1406243
0,0.005,1.0872382,-3.644021
1,0.645,-5.25924,0.72612625
0,0.025,0.8105352,-2.5744958
0,0.025,2.9032803,-5.728803
0,0.03,3.0465896,-5.8775306
0,0.015,3.2098768,-4.784738
0,0.05,0.7441983,-3.562749
0,0,3.9081163,-5.9594483
0,0.06,-0.94899654,-1.1678003
0,0.015,2.5519843,-3.4621253
0,0.11,1.4541295,-3.2727394
0,0,1.960257,-4.1844106
0,0.03,0.5030577,-3.3543339
0,0,3.1878765,-5.611365
0,0.03,1.3622084,-4.066536
0,0.025,3.564528,-6.290032
0,0.16,0.9513076,-3.1386404
0,0.035,2.1078844,-4.6021905
0,0.025,0.7731672,-2.9947453
0,0.02,-0.90944606,-0.9794685
1,0.87,-4.965315,1.7662579
0,0.055,1.5057067,-4.7842035
0,0.005,0.78541714,-3.2130501
0,0.02,3.812581,-6.488233
0,0.1,0.642871,-3.3542175
0,0.045,2.8689435,-4.935292
0,0.075,0.89158446,-3.3197238
0,0.08,2.4747448,-4.385676
1,0.765,-4.7597446,1.677084
0,0,1.5250187,-3.6268644
0,0.005,1.9660054,-3.3624947
0,0.01,2.2085648,-4.633221
0,0.135,3.290493,-5.927977
0,0.04,0.75671077,-3.077373
0,0.05,2.1837785,-4.559139
0,0.005,3.0454195,-5.0161004
0,0.005,3.6890268,-5.9595246
0,0.02,3.2516317,-6.1292453
0,0.12,-0.33217716,-1.7867448
0,0.025,2.473678,-5.1198235
0,0.065,-0.07395259,-2.237871
0,0.76,-3.08786,0.12134312
0,0,2.4573302,-4.093471
0,0.025,1.7292569,-3.8567047
1,0.47,-3.3526473,0.5763796
0,0.03,3.9215968,-6.420303
0,0.72,-3.350742,0.6169094
0,0.015,3.296816,-6.9892483
0,0.06,1.6868584,-4.542166
0,0.005,3.7454093,-5.539185
1,0.735,-3.603006,0.67990863
0,0.03,2.3189554,-5.380538
0,0.02,1.7659551,-3.818493
0,0.02,2.7970686,-4.867
0,0.015,3.2782621,-4.7967896
0,0.025,2.431,-4.866924
0,0.02,2.515111,-5.038386
0,0.005,4.406379,-6.8466315
0,0.03,2.1655598,-5.14536
0,0.015,3.477858,-4.6493034
0,0.01,2.510943,-4.302275
0,0.02,1.6014528,-4.375278
0,0.075,2.6001089,-4.5650077
0,0.175,1.9307352,-4.7640243
0,0.005,3.613755,-5.8535905
0,0.01,1.8139997,-4.174995
0,0.01,2.4400017,-5.4253745
0,0.005,3.2383614,-5.430622
1,0.56,-2.6599226,-0.48311818
1,0.575,-2.0955617,-1.0192523
0,0.005,3.0127692,-5.4287777
0,0,2.5861864,-4.058257
0,0.04,2.193065,-4.3050704
0,0.015,2.8285565,-4.6112766
0,0.055,2.7030432,-5.652336
0,0.06,2.9688187,-5.7488446
0,0.01,3.888836,-5.362438
0,0.065,2.0147398,-4.4199996
0,0.02,2.7770052,-4.6424828
0,0.05,1.3347955,-3.1497455
0,0.005,2.1007838,-4.9390144
0,0.025,2.8329613,-5.1200147
0,0,2.98913,-5.9194236
0,0.395,0.5585399,-3.3127003
0,0.035,2.393568,-4.802462
0,0.015,4.0679216,-5.384323
1,0.515,-2.5763018,0.25956285
0,0.145,2.9269476,-4.1643414
1,0.775,-5.7464037,1.8617496
0,0.055,1.9245988,-3.6903045
0,0.06,-0.3756778,-2.6648097
0,0.045,1.9999568,-5.163821
0,0.055,0.281787,-3.2364206
0,0.035,1.9707403,-4.583465
0,0.085,1.1913873,-4.377364
0,0.04,2.0731,-3.6319344
0,0.02,4.4647117,-6.7629714
0,0.015,1.136941,-4.183242
0,0.01,1.5715449,-4.168772
0,0.04,1.5771974,-4.477136
0,0.035,2.6642404,-3.906693
0,0.005,2.1252112,-4.812343
1,0.315,-0.92236894,-0.36075622
0,0.005,2.9235134,-5.337339
0,0.035,1.7122941,-4.3253074
0,0.095,1.5182348,-3.1788435
0,0.025,3.2767015,-5.579864
0,0.045,1.340976,-3.748374
0,0.03,2.4280653,-4.8401046
0,0.015,3.9483547,-6.3709073
0,0.045,2.3989406,-4.312946
0,0.01,2.3843906,-4.290066
1,0.645,0.5892384,-3.3653488
0,0.015,3.392156,-6.1367097
0,0.045,2.4251213,-4.7037854
0,0.015,2.6317282,-5.784165
0,0.04,1.1928627,-4.2639265
0,0.02,3.7009969,-5.9342084
0,0.08,2.059468,-5.712549
0,0.24,-2.4991393,0.15049048
0,0.035,2.9253368,-4.9061446
0,0.015,2.2733378,-3.605617
0,0.105,2.951417,-4.76571
0,0.005,2.2559736,-4.1101007
0,0.07,0.4447448,-1.6422161
0,0.06,-0.14758894,-2.9786289
0,0.035,2.0950189,-4.0075636
1,0.73,-6.5595636,3.374984
0,0.05,1.3692037,-4.7807293
0,0.005,3.6594844,-6.1609025
0,0.02,1.9909148,-3.7909372
0,0.035,-0.34556007,-1.8653879
0,0.015,3.5928814,-6.1462874
0,0.16,1.1827703,-3.921833
1,0.715,-4.4234314,1.4403208
0,0.07,1.2667264,-3.3393688
0,0.01,4.8437395,-6.7155676
0,0.005,2.87229,-3.9650378
0,0.03,2.77561,-4.190497
0,0.045,0.0060665,-1.8706914
0,0.005,3.76985,-5.8482833
0,0,2.545812,-5.011885
0,0.08,3.145359,-5.805926
0,0.025,3.29561,-5.134708
0,0.015,2.9296956,-5.4689536
0,0.03,2.7557018,-5.1673098
0,0.005,1.8766308,-3.662786
0,0.015,3.7593658,-6.1795883
0,0,3.069538,-5.3107696
0,0.02,3.1144712,-5.747372
0,0.015,2.4462285,-4.555786
0,0.02,1.5219461,-4.3163137
0,0.015,4.663659,-6.3179994
0,0,2.1208115,-4.472325
0,0.035,4.6599536,-6.7914357
0,0.05,-0.95537025,-1.870463
0,0.02,2.817441,-4.942655
0,0.02,3.2489705,-5.083895
0,0.005,2.9312387,-5.570703
0,0.005,1.6868017,-3.6630518
0,0.09,2.8234825,-5.2560263
0,0.02,0.12402045,-3.3797538
0,0.005,1.9402632,-3.719679
0,0.025,2.7217999,-5.415364
0,0.01,2.0556533,-4.7021003
0,0.025,2.3208704,-4.047706
0,0.03,2.713098,-4.6672854
0,0.005,3.5648003,-5.7387185
1,0.535,0.05557906,-1.7532839
0,0.005,3.2204156,-4.430333
0,0.075,1.0348281,-3.3312345
0,0.02,2.1356149,-4.3214707
0,0.09,1.0611358,-2.4245448
0,0.075,2.1280475,-5.2464213
0,0.045,2.4620576,-5.095859
0,0.005,2.4017725,-5.1190314
0,0.095,1.8906693,-4.146163
1,0.65,-0.11702117,-1.9279083
0,0.025,3.8551452,-5.4839606
0,0.005,3.5769548,-5.515137
0,0.065,3.8768098,-5.478557
0,0.01,0.84698236,-3.45146
0,0.02,1.7221966,-3.998372
0,0.015,1.518755,-3.8961275
0,0,3.0566313,-5.4038424
1,0.375,-0.8092833,-1.0671757
0,0.01,3.3030095,-4.7834716
0,0.015,1.997534,-4.7963696
0,0.065,-1.0044667,-1.6393182
0,0.04,1.9165722,-3.7865705
0,0.09,2.081204,-4.4089465
0,0.02,0.7221268,-3.8988457
0,0.015,2.7712152,-4.9421525
0,0.075,1.9529064,-4.1797233
0,0,1.7087834,-3.266163
0,0.015,0.5150362,-2.637196
0,0.025,2.162962,-4.43651
0,0.015,3.4938583,-6.3163137
0,0.005,2.5514693,-5.1838183
0,0.02,2.5504184,-4.106247
0,0.01,3.079762,-4.863053
0,0.025,2.6363027,-6.051993
0,0.01,3.245976,-5.878925
0,0.09,1.0438824,-3.3704515
0,0.065,1.402818,-4.7965446
0,0.085,1.699202,-3.7891238
0,0.43,2.24651,-3.7335968
0,0.39,-3.2558308,0.48017895
0,0.005,1.6354417,-3.652558
0,0.005,1.6068299,-3.7833242
0,0.04,3.0791423,-4.941054
0,0.005,3.1326666,-5.4582653
0,0.035,3.0279622,-5.1640224
0,0.035,1.7315556,-2.899082
0,0.18,-0.03139295,-3.4355412
0,0.195,-1.5219715,-0.83688277
0,0.265,-1.9241428,-0.939352
0,0,3.3122778,-4.8324676
0,0.03,2.3416543,-3.827365
0,0.005,2.1993234,-4.6732955
0,0.045,2.269661,-4.078059
0,0.01,2.3546708,-4.618901
0,0.02,2.0320344,-3.613958
0,0.015,2.923789,-5.6501017
0,0.005,3.6204329,-5.467386
0,0.035,2.8604703,-5.717978
0,0,1.0360886,-2.7878118
0,0.045,1.5305858,-3.607301
0,0.04,1.5751348,-4.228455
0,0.01,3.8623433,-6.541475
0,0.03,1.6471002,-4.611219
0,0,2.5726657,-4.3453126
0,0.01,2.3743591,-4.450758
1,0.44,-1.7916319,-0.9184999
0,0.015,2.2917726,-3.74256
0,0.07,2.7104626,-4.367783
0,0.05,1.9057755,-4.42164
0,0.03,2.4281843,-4.958119
0,0.02,1.50391,-4.312007
0,0.02,4.3195095,-6.672079
0,0.045,3.04353,-5.2656727
0,0.015,4.59431,-6.3959937
0,0.025,2.3677435,-4.7913647
0,0.035,2.2773645,-4.2623057
0,0.055,3.3053799,-5.6599336
0,0.12,-0.18551637,-2.1562848
0,0.74,-2.1716504,-0.24176873
0,0.01,3.0020778,-5.4179416
0,0.01,2.4263783,-5.4292917
0,0.03,1.4764082,-4.773829
0,0.05,1.8490133,-4.4387155
0,0.21,-0.56447875,-0.81518763
0,0.01,1.8126472,-3.1678357
0,0.025,2.1899834,-4.442762
0,0.025,2.698278,-4.860541
0,0.08,2.7770164,-4.3262157
0,0.02,3.6044126,-5.8696685
0,0.005,3.4276328,-5.301937
0,0.01,2.5192766,-4.7343307
0,0.015,1.3567075,-4.1786795
0,0.025,1.971313,-4.125481
0,0.06,2.4991307,-5.1955466
0,0.01,1.584925,-2.8382573
0,0.005,4.5602617,-6.318485
0,0.01,2.774746,-5.573981
0,0,3.0275736,-5.24164
0,0.01,4.366111,-6.499183
0,0.03,3.0315423,-4.2292438
0,0,1.7417382,-3.466719
0,0,2.6881645,-5.0204988
1,0.84,-3.694785,0.36639565
0,0.02,1.7247084,-3.5070581
1,0.675,-1.5444989,-1.8510132
0,0.055,1.6190124,-4.6003613
0,0.045,0.05338513,-3.1187146
0,0.025,0.15792207,-2.329012
0,0,2.4300804,-3.84191
0,0.09,1.8117301,-4.2060666
0,0.01,3.0972009,-6.1701937
0,0.005,3.394593,-5.3332505
0,0.025,3.0780568,-6.6349387
0,0.01,1.6470124,-3.9092755
0,0.07,1.4769738,-3.7791626
0,0.025,2.8259823,-4.9966435
0,0.015,2.8935661,-5.3671074
0,0.075,2.936713,-5.6089396
0,0.035,3.1390047,-5.410689
0,0.055,0.13231078,-2.7990599
0,0.015,1.9490001,-3.6412702
1,0.535,2.4032576,-3.5775292
0,0.025,0.6413068,-3.7258046
0,0.015,2.6791756,-5.551309
0,0.01,4.0216885,-6.4540653
0,0,2.3838968,-4.980743
0,0.02,3.311818,-5.174385
0,0.035,1.700294,-4.1722684
0,0.015,2.1197577,-4.4777837
0,0.02,1.4230816,-3.5982528
0,0.025,2.2754197,-4.2523003
0,0.035,2.1307664,-3.7193437
0,0.025,2.8099542,-4.715034
1,0.81,-3.531189,1.3735666
0,0.005,3.2554145,-5.756832
0,0.03,2.129513,-4.4454365
0,0.025,2.8737042,-4.69786
0,0.06,2.1863093,-3.7043295
0,0.01,1.5781388,-4.1804967
1,0.83,-4.655305,2.2029376
0,0.045,0.27788606,-2.27425
0,0.1,1.5285556,-3.854772
0,0.005,2.585421,-6.199388
0,0.005,1.2474821,-4.224879
0,0.07,1.667095,-4.0567303
0,0.015,2.7296112,-5.758076
0,0.025,2.2462053,-4.5106173
0,0.06,1.6816113,-3.3665705
0,0.01,2.545395,-5.2275157
0,0.03,2.174993,-3.8550935
0,0.005,3.102667,-5.1398983
0,0.005,2.8097024,-4.414449
1,0.415,-1.8738142,-0.520556
0,0.095,2.4945893,-3.647673
1,0.39,-1.0848182,-0.03031467
0,0.005,1.9334388,-4.6507883
0,0.185,-0.23509777,-2.1450412
0,0.045,0.22691426,-2.220295
0,0.08,3.427144,-5.69187
0,0.045,1.3162874,-3.162891
1,0.54,-0.7690454,-2.190803
0,0.025,1.4125247,-3.3051813
0,0.02,2.662171,-4.8690987
0,0,2.6877425,-5.309814
0,0.015,2.1276934,-3.9355302
0,0.035,2.9052715,-4.7552648
0,0.015,2.5123892,-4.4708867
0,0.015,2.3993473,-5.3049273
0,0.04,-2.5220935,-0.39046925
1,0.88,-0.92038065,-1.9601846
0,0.045,2.3915052,-4.528952
0,0.005,2.3323972,-5.0186863
0,0.005,2.6203218,-4.8172517
1,0.78,-3.0907204,-0.18327402
0,0.16,0.24037874,-2.7612414
0,0.03,2.9079337,-5.432097
0,0.005,4.0339823,-7.0991416
0,0.015,2.5673306,-5.1683216
0,0.025,3.3914587,-6.070354
0,0.055,1.5763049,-3.3407106
0,0.01,3.008893,-5.2407784
1,0.53,-4.647718,1.9226762
0,0.12,0.3169939,-1.6986686
0,0.005,3.0620522,-4.9278226
0,0.01,2.7523894,-4.981386
0,0.04,3.217928,-6.035873
0,0.005,2.666994,-5.0685544
0,0.02,2.967404,-5.514322
0,0.035,0.9605389,-2.3014
0,0.05,2.5074415,-4.9261394
0,0.04,2.6967711,-4.92986
0,0.1,1.8814609,-4.0082536
0,0.16,0.37679854,-2.7676992
0,0.02,0.6726397,-3.3636618
0,0.025,2.5106544,-4.16953
0,0.01,2.4854727,-4.8722625
0,0.025,2.8175163,-4.2561917
0,0.06,3.038358,-4.6422954
0,0.015,1.1891055,-3.054595
0,0.015,1.5562031,-4.673721
0,0.03,1.1961098,-3.8969305
1,0.39,-4.3043103,0.3038556
0,0.01,3.3379283,-5.9204955
0,0.035,2.8137617,-5.2398753
0,0.02,2.9620013,-5.7684956
1,0.735,-6.627922,2.751945
0,0.01,2.0888512,-4.2329526
0,0.065,2.6701126,-6.2187314
0,0.16,1.2813272,-4.07422
0,0.09,1.5196369,-3.1307425
0,0.02,2.4890585,-4.858361
0,0.02,2.142241,-4.7384562
0,0.015,3.7197237,-6.4505024
0,0.035,1.7658429,-4.432161
0,0.015,2.9895418,-5.0371265
0,0.01,2.0622878,-4.253838
0,0,1.9133178,-4.707995
1,0.69,-4.869441,1.8672627
0,0.025,2.8717904,-4.8416405
1,0.77,-4.5810766,2.1311817
0,0.03,2.3553405,-4.310052
0,0.01,3.8121405,-5.8678102
0,0.11,1.1674373,-3.0065546
0,0.115,0.3521575,-0.99866027
0,0.31,1.8940089,-3.2323575
0,0.04,1.2554889,-4.0749245
0,0.015,1.3940747,-4.110752
0,0.03,1.58237,-3.8439302
0,0.005,1.527263,-3.1425264
0,0.06,0.86962956,-3.0378065
0,0.06,2.354322,-3.9442787
0,0.05,2.7591705,-4.3208823
0,0.015,3.4066343,-5.3342633
0,0.01,3.9415283,-6.1157894
0,0,3.4328187,-6.226059
0,0.04,2.0730357,-3.8031735
0,0.005,2.404963,-4.485462
0,0.025,0.9802303,-4.757093
0,0.03,0.12356367,-2.2513547
1,0.66,-4.0147367,0.4340213
0,0.035,0.9405429,-3.6663935
0,0.1,3.3509917,-5.044885
0,0.04,1.137186,-2.8272843
0,0.01,2.760322,-4.2656426
0,0.015,4.325542,-7.0165467
0,0.055,3.948981,-6.4350333
0,0,2.7854066,-5.3751755
0,0.03,3.4356909,-6.4112453
0,0.035,0.6945707,-3.3181343
0,0.075,3.3722696,-5.487613
0,0.03,1.1828228,-3.1923237
0,0,3.555048,-5.949385
0,0.05,0.9792798,-3.7188787
0,0.06,1.6096697,-3.801269
0,0.06,2.5703788,-4.817151
0,0.005,1.8645151,-3.9405727
0,0.005,2.3968272,-4.743868
0,0.045,1.5610157,-4.266896
0,0.065,1.6995786,-4.2849507
0,0.02,2.6412935,-4.5247245
0,0.005,3.2246788,-5.6843657
0,0.025,1.4394064,-2.8419392
0,0.045,2.900869,-5.1071563
0,0.06,1.2869812,-4.045158
0,0.005,3.1637502,-4.987517
0,0.015,1.7927772,-3.8855102
1,0.645,-2.7251244,0.50909525
0,0.02,1.1623242,-2.9691734
1,0.835,-4.2303767,1.2686069
0,0.065,0.6985977,-1.37097
0,0.01,2.9360845,-5.217715
0,0.055,3.3973908,-5.713
0,0.02,4.477938,-6.619677
0,0.025,3.388826,-5.52696
0,0.08,0.58015376,-3.2000937
0,0.025,2.515085,-5.019178
0,0.035,2.5965993,-6.0095096
1,0.895,-2.6084285,0.13790153
0,0.265,0.3863095,-2.5726418
0,0,2.0994287,-3.9013484
0,0.505,-0.33970484,-2.0302873
0,0.04,1.1649811,-3.1434827
0,0.02,3.071243,-4.618046
0,0.02,2.1764214,-4.275562
0,0.02,4.045307,-6.5325484
0,0.025,2.970283,-5.5899234
0,0.035,1.8074017,-3.6184013
0,0.05,0.3188729,-3.4505062
0,0.02,3.7650917,-5.5521693
0,0.07,2.3522553,-3.77625
0,0.065,0.91893154,-4.7863274
0,0.01,2.6380608,-4.998905
0,0.02,2.2376466,-4.559402
0,0.02,2.8079753,-4.805345
0,0.025,3.0638409,-5.3411765
0,0.005,2.0470936,-3.8777287
0,0,2.3567448,-4.650843
1,0.76,-3.9386575,0.68564326
0,0.025,2.5083847,-4.4313445
0,0.075,0.83206314,-3.0120606
0,0.075,0.78389716,-2.8865962
0,0,1.7479618,-4.004358
0,0.045,1.8838103,-3.482949
0,0.03,2.252417,-4.2741656
1,0.755,-5.5247273,3.1777372
0,0.05,1.2733229,-2.5899537
0,0.04,1.24474,-3.4169471
0,0.01,1.139785,-3.9227428
0,0.025,2.5958078,-4.7373676
0,0.015,2.1991122,-3.8123765
1,0.725,-1.7941878,-1.2177486
0,0.03,1.4809349,-3.9955227
0,0.035,2.8838527,-5.1229196
0,0.01,2.8865478,-5.5238147
0,0.09,1.8922119,-3.841939
1,0.775,-5.699389,2.1606388
0,0.015,4.5738907,-6.5624537
0,0.015,1.403727,-3.5844343
0,0.015,2.727777,-4.913609
0,0.005,3.1313004,-5.1022034
0,0.02,3.262463,-5.3889146
0,0.01,2.1155915,-4.736098
0,0.005,1.6105571,-3.5362
0,0.07,0.8590158,-3.0886824
0,0.05,2.4074955,-5.0632405
0,0.02,1.8320789,-3.4546623
1,0.57,-5.4861813,2.0440588
0,0.04,1.599091,-3.734909
0,0.065,3.0911164,-4.393517
0,0.01,1.9499681,-3.7248335
0,0.125,2.7257233,-4.899234
0,0.09,2.2607636,-4.4732423
0,0.095,2.0821035,-4.660116
0,0.39,-0.3585032,-1.713709
0,0.025,3.0002155,-5.3209376
0,0.075,0.9042869,-3.4912133
0,0.105,1.596705,-5.0804763
1,0.655,-2.7053125,0.61111283
1,0.845,-3.7930322,2.0013654
0,0.015,2.8835478,-4.2893977
0,0.1,2.9434392,-5.0651693
0,0.015,4.7471175,-7.4165397
0,0.005,3.0404816,-5.8165936
0,0.015,2.6719432,-5.8927503
0,0.04,2.3628283,-5.3121905
0,0.005,2.7432914,-4.953982
1,0.405,-3.4684992,-0.13759121
0,0.175,1.5623,-3.80813
0,0,5.021164,-7.201327
0,0.01,2.632997,-5.054015
0,0.01,0.97638243,-4.47691
0,0.005,1.94661,-4.5676904
1,0.445,-3.4159818,0.09495863
0,0.065,1.3397397,-4.055494
0,0.025,2.370075,-4.0316067
1,0.46,-4.6775737,1.8579528
1,0.925,-4.498077,1.4456688
0,0.02,3.9230206,-6.33662
0,0.05,2.7813296,-4.5954323
0,0.015,3.194896,-5.294781
0,0.05,2.8126884,-5.752486
0,0.085,2.4957798,-3.9420516
0,0.055,3.2559483,-5.567354
0,0,2.274772,-5.1211295
0,0.12,-0.5891358,-1.2287637
0,0.015,2.1227245,-4.227692
0,0.145,0.6681225,-3.0704
0,0.025,2.3694303,-4.766341
0,0.095,0.2259309,-3.3852394
0,0.03,1.7904689,-3.3979757
0,0.01,2.4733422,-5.2162027
0,0.01,1.898255,-3.4377205
0,0.005,1.801385,-3.9165864
0,0.005,2.1372142,-5.1391807
0,0.01,2.9884126,-4.8729377
0,0.025,0.9611119,-3.5326185
0,0.08,0.9335626,-3.2083726
0,0.07,1.2845926,-3.3148885
0,0.025,2.8112733,-4.891521
0,0.07,1.0604031,-3.078477
0,0.005,2.7816052,-5.3315773
1,0.515,-0.30268207,-1.7312647
1,0.845,-5.23526,2.302555
1,0.72,-3.8982596,2.021841
1,0.905,-4.217937,1.9719151
