item,class,prediction0,prediction1,direct_prob_0
1611,0,2.1475666, -2.4925156,0.9962147312832854
1612,0,2.2512307, -3.1630943,0.9982624248068029
1613,0,1.8102262, -1.8252003,0.9896160593108679
1614,1,-0.40502992, 1.7463851,0.2063689977730483
1615,0,2.1323144, -2.4339733,0.9953822561733134
1616,0,2.6092327, -2.1143565,0.9970938180148424
1617,0,0.3521549, -0.25746205,0.805647806554771
1618,0,3.9487965, -2.9763505,0.9965471072416464
1619,0,3.1679327, -2.434555,0.9983961224113518
1620,0,1.8330386, -1.1212798,0.9821565982906417
1621,0,2.6263547, -2.852517,0.9985500265686773
1622,0,1.3873005, -0.73758185,0.9660572566245867
1623,0,2.6606991, -2.47463,0.9984479688175953
1624,0,2.694196, -1.896666,0.9958528759849494
1625,0,3.122661, -2.5057213,0.9984178803626114
1626,0,2.322819, -2.0628169,0.9933316587123935
1627,0,1.5344548, -0.59317964,0.966489793393061
1628,0,1.7566223, -1.5871997,0.9889966221605961
1629,0,2.5301461, -2.4456122,0.9982141203057602
1630,0,2.0358987, -1.9421995,0.9900450992987068
1631,0,3.3025248, -3.1434925,0.9979837286382442
1632,0,3.0846107, -2.7573683,0.9983567804561546
1633,0,1.7759382, -1.5991235,0.9891198495020709
1634,1,-0.393091, 2.0290985,0.18892284463770445
1635,0,2.8670537, -2.5427153,0.9985343428146575
1636,0,2.6526124, -2.3237877,0.9981984996692608
1637,0,0.04185529, -0.11312971,0.7770053677964355
1638,0,0.82172114, -0.8301216,0.9459274259090205
1639,0,1.9134665, -2.2541883,0.9906458211828731
1640,0,3.721777, -3.5342498,0.9960846274842985
1641,0,3.2788844, -3.1604676,0.9979892145786418
1642,0,2.5229366, -2.5857496,0.9984283828669358
1643,1,0.0494653, 0.6964873,0.3626041514908903
1644,0,-0.05939621, -0.49111164,0.8001827547918547
1645,1,-1.5119258, 1.864978,0.1804949398390331
1646,0,3.2951024, -3.0399823,0.998091662630389
1647,0,2.920829, -2.6836483,0.9984892910808149
1648,0,1.9073151, -2.2054315,0.9903451798986056
1649,1,0.7418933, -0.31573188,0.8416172483426357
1650,0,-1.1248014, 1.524802,0.18790912392146722
1651,0,-0.16438253, -0.3089428,0.7815342619030479
1652,0,1.0847496, -1.5694841,0.9746924499932619
1653,0,2.3403544, -2.4572754,0.9975555502887316
1654,0,0.619048, -1.7626386,0.960519400339573
1655,0,2.5397475, -1.8258198,0.9932721826567671
1656,0,2.3116164, -2.2956405,0.9960370086238697
1657,0,2.6646633, -2.6872535,0.9985541536006904
1658,1,-0.82379264, 1.181844,0.27697147249056003
1659,0,2.6328697, -2.7915835,0.9985565725193095
1660,0,1.904692, -1.8269099,0.9896832620514169
1661,0,2.6505325, -2.5051453,0.9984675474184862
1662,0,2.6836298, -2.2961967,0.9981983776238621
1663,0,1.7014728, -1.8473892,0.9895437586691049
1664,0,3.0727277, -2.7606874,0.998362784412979
1665,0,2.8288562, -2.8779025,0.9984633562909953
1666,0,3.0240462, -2.1878457,0.9983606946659365
1667,1,-3.2867901, 3.7913036,0.11466188813787041
1668,0,-0.35207, 1.7765155,0.2074002762930643
1669,0,2.9388707, -3.2058642,0.9981957000546987
1670,0,2.156333, -3.2658231,0.997589366087089
1671,0,3.8788254, -3.656235,0.9957989591884155
1672,1,-1.6718732, 1.6750586,0.18037031253949137
1673,0,1.9039422, -2.207961,0.9903376261065552
1674,0,0.88688487, -1.3116038,0.9635869178093122
1675,0,3.6347597, -3.5255837,0.9962717406264662
1676,0,3.5068805, -3.5596626,0.9965080317550061
1677,0,0.5289255, -0.758347,0.9018697330131173
1678,0,1.1642874, -0.8538334,0.9623308800688242
1679,0,2.1945145, -1.5892195,0.9897603039769806
1680,0,2.8867702, -2.6747782,0.9985095131190164
1681,0,1.7753438, -2.2445421,0.9899092022698981
1682,0,2.9428716, -2.8745153,0.9983934711686598
1683,1,0.55602837, -0.84019196,0.921173034949651
1684,0,2.4907286, -2.2060049,0.9969147673194385
1685,0,2.2242997, -1.6856672,0.9900041012056883
1686,0,1.214229, -1.3923026,0.9753511166403642
1687,1,-2.2986195, 2.5463252,0.11617234686682118
1688,0,1.4272097, -0.8289738,0.9684650505961898
1689,0,2.3617287, -2.9373167,0.9984982377752205
1690,0,3.6533847, -1.8961023,0.9835323529634132
1691,1,0.12246285, 0.70847666,0.36769498412780605
1692,0,2.9923635, -2.26305,0.9984333462083346
1693,0,1.020609, -1.275874,0.9665285903194051
1694,0,1.7359893, -0.51919484,0.9681134209143567
1695,0,1.2303882, -0.86740386,0.9645183485908273
1696,0,1.7969753, -1.5025277,0.9886816589325986
1697,0,3.6069431, -3.3293045,0.9968606174687745
1698,0,1.848422, -2.088832,0.989814047138746
1699,0,3.1182072, -2.5333593,0.9984143320449106
1700,0,2.2793071, -2.222079,0.9947654738164785
1701,0,0.6822697, -0.14633441,0.815275209222757
1702,0,1.8751343, -1.8172171,0.9896551575658445
1703,0,2.0940938, -1.5030558,0.9894789881219095
1704,0,3.1787353, -2.3575299,0.998381575989805
1705,0,3.7160509, -3.8567827,0.9957647759560709
1706,1,-0.93927634, 1.5246778,0.19378741820977632
1707,0,2.6891556, -2.580836,0.9985327747194904
1708,0,2.1921687, -1.696302,0.9899498946834839
1709,1,0.7679047, 0.39029774,0.7358091962089554
1710,0,3.104932, -2.6221745,0.998396242775521
1711,0,1.6241491, -1.895685,0.9894966529301886
1712,0,2.430749, -2.188302,0.9962138988058991
1713,0,-1.5085039, 0.41311383,0.3210555943367147
1714,0,4.5407286, -3.7719126,0.9947738512922759
1715,0,2.3041704, -1.6205953,0.9900505505127584
1716,1,-0.9637024, 2.017554,0.18245911844264007
1717,0,1.8776233, -2.1862133,0.9901190781456337
1718,0,2.3963947, -2.527644,0.9980773169143907
1719,0,1.8023872, -1.4156933,0.9879463828103465
1720,0,-0.10798094, 0.20313811,0.565912519081602
1721,0,1.2945147, -0.56631184,0.9580750587957898
1722,0,2.9972565, -2.0784318,0.9981527607723621
1723,0,2.5342948, -2.2252889,0.9973515792673975
1724,0,2.374111, -2.7974079,0.9984631018083162
1725,0,1.8437209, -1.7804124,0.9896081924586726
1726,0,2.5661714, -2.4310071,0.9982575104423673
1727,0,2.1802073, -1.4240957,0.9893918910838914
1728,0,-0.2335196, -0.20910475,0.7542837344720567
1729,0,2.3344548, -2.263662,0.9959534323115268
1730,0,1.7127717, -0.8035743,0.972218652750235
1731,0,1.881403, -2.1364517,0.9899881999219428
1732,0,2.1558282, -2.0031037,0.990929599077775
1733,0,2.9027169, -2.1466494,0.9982254009121126
1734,0,0.5079949, -0.8291217,0.9123779188834025
1735,0,2.613156, -1.8061489,0.9939023780502604
1736,0,2.3246057, -2.3716145,0.9968743026253627
1737,0,1.0769668, -1.0193225,0.9632731437294363
1738,0,0.5229048, -0.3594796,0.8232231104773019
1739,0,1.841103, -1.7397991,0.9895684452325653
1740,0,3.4241235, -2.6606069,0.9981994061510894
1741,0,3.1558897, -2.4898696,0.9983983565582294
1742,1,-1.9514652, 2.3555052,0.1370244170875025
1743,0,1.9038421, -2.157446,0.9901364266885221
1744,0,1.0366871, -0.9549519,0.960729830902163
1745,0,0.96346205, -0.41281217,0.9015242669090268
1746,0,1.3668867, -1.6629641,0.9858030479212135
1747,0,2.3378944, -1.4743137,0.9897373685352129
1748,0,1.2073858, -1.135226,0.969040400521256
1749,0,2.4586847, -2.9507327,0.998533048761859
1750,0,2.1935127, -2.4740806,0.9965333352681818
1751,0,2.5176566, -2.0143435,0.9952894986891834
1752,0,3.0429437, -2.8199904,0.9983552756077011
1753,0,2.4036677, -2.3680584,0.99742318599643
1754,0,2.3661964, -2.549377,0.998047196529214
1755,0,4.418736, -3.3266475,0.9955421610291452
1756,0,1.2737864, -1.3621932,0.9765619692418995
1757,0,2.1025164, -1.6077859,0.9896710826585482
1758,0,0.53574395, -0.8772069,0.9242103811676489
1759,0,1.5405757, -2.0667453,0.9894931641809909
1760,0,0.9938814, -0.6326299,0.9425970621517453
1761,0,2.4718552, -2.4866025,0.9981745664322582
1762,0,3.8069007, -3.4392002,0.9960781579543577
1763,0,0.3594758, -0.08811542,0.796445055397491
1764,0,3.0440156, -2.5384824,0.9984606282930494
1765,0,1.1861359, -1.1203167,0.9681512422816699
1766,0,2.807205, -2.586211,0.9985448845922787
1767,0,1.6578372, -1.3931384,0.9861371160426289
1768,0,4.22351, -3.9386148,0.9953659592095513
1769,0,2.8752444, -2.8633583,0.9984421722817658
1770,1,2.0767295, -2.0357265,0.9905628931692051
1771,0,0.8967211, -0.31716457,0.8665343170103129
1772,0,3.5367613, -3.112148,0.9976468363756565
1773,0,-1.232779, 1.1552156,0.22459392537883288
1774,0,0.810051, -0.9784791,0.9536037112277219
1775,0,1.9127631, -1.952639,0.9897755975153396
1776,0,2.4516532, -1.9918041,0.9941867703605565
1777,0,0.78051776, -1.0284891,0.9544642658933596
1778,0,2.3529367, -2.7087586,0.9983521255194621
1779,0,2.3173673, -1.4494394,0.9896412489034161
1780,0,2.7288992, -2.225355,0.9981175851647225
1781,0,1.5208138, -1.7300732,0.9885306217042032
1782,0,3.882514, -3.2479148,0.996231407386906
1783,0,1.9659028, -2.7585037,0.9965532033464877
1784,0,1.6451038, -1.5032659,0.9875873891274747
1785,0,2.8446271, -2.8399336,0.9984713742118266
1786,0,1.6315793, -1.4967332,0.9873697400412407
1787,0,2.957274, -2.4606566,0.9985100608452432
1788,0,1.6453447, -1.2077723,0.9816091480472834
1789,0,1.4285161, -1.2266471,0.9773767906421073
1790,0,-2.3984213, 3.3496964,0.1149325749301625
1791,1,2.4037364, -2.0406008,0.9941575230098063
1792,0,2.046266, -1.3711133,0.9888450876546926
1793,0,1.4813956, -0.42568764,0.9598309384535254
1794,0,2.3651597, -2.9439607,0.998500314277844
1795,0,3.337447, -3.3595467,0.9975461117433315
1796,0,2.3624203, -2.31066,0.9966958198941618
1797,0,1.4400809, -1.9027625,0.9889159617041174
1798,0,1.4898385, -1.7561622,0.9884662883395522
1799,0,2.442716, -2.8597927,0.9985296605919817
1800,0,1.9234301, -1.9336758,0.9897744270628673
1801,1,-0.31010383, 0.6500085,0.3446873693577451
1802,0,1.9419519, -2.2962515,0.9911883194180476
1803,1,-1.2245152, 1.4342022,0.18939314402892024
1804,0,3.160041, -2.575493,0.9983749804633176
1805,1,-2.38863, 2.6907039,0.11520357853698791
1806,0,0.3825254, -1.0088978,0.9241342862431935
1807,1,-1.2991484, 1.5236346,0.18502552913749545
1808,0,2.9323113, -3.0255365,0.9983213411216831
1809,0,3.8732724, -4.207247,0.995493304873547
1810,0,2.8112524, -2.4146767,0.9984939741606771
1811,0,3.0693107, -2.3198473,0.9984458106628811
1812,0,0.09798901, 0.07263102,0.7390585793184397
1813,0,2.6502106, -2.0012302,0.9964897624654123
1814,0,0.9181061, -1.3773203,0.9654490035000807
1815,0,2.8047898, -2.6900694,0.9985383776902506
1816,0,1.7945834, -2.0404246,0.9896985571014348
1817,0,3.0049145, -3.0738246,0.9982500932552056
1818,0,2.8814452, -2.9532506,0.9983929971704404
1819,0,0.87810844, -1.1333748,0.9602257431490933
1820,0,2.4392943, -2.8699975,0.9985297009090447
1821,1,-1.886922, 1.8927889,0.17346979566567725
1822,0,1.4620435, -0.6853813,0.9667507078734344
1823,0,4.391594, -3.6152933,0.995432495771403
1824,0,3.4194448, -3.2884278,0.9975302454487899
1825,0,0.65533304, -0.245534,0.8224337460999713
1826,0,3.6393068, -2.564502,0.9979982694204366
1827,0,3.1385243, -2.9860032,0.9982234570792667
1828,0,2.3139071, -2.0214295,0.9927229247564916
1829,0,1.8420248, -2.202306,0.990025424647067
1830,0,3.8857045, -3.7432814,0.9957446406905822
1831,0,3.6253977, -2.9520664,0.9977310685859293
1832,0,-0.06783903, -0.3284485,0.7908188097503666
1833,0,3.1935306, -2.2812223,0.9983426780174757
1834,0,3.1244292, -3.3273094,0.9979348003384783
1835,0,2.1425602, -2.324087,0.9941403698366857
1836,1,-1.4627748, 2.1246302,0.17811376277563187
1837,0,0.47053915, -0.06490886,0.7997908335047424
1838,0,1.855906, -0.6144383,0.9701036958123344
1839,0,-0.24310973, 0.16534722,0.5220869095201018
1840,0,1.303437, -0.8815433,0.96664466062817
1841,0,2.32853, -3.282221,0.9981165420853778
1842,0,3.4021885, -3.2588065,0.9976373049864792
1843,0,2.3672426, -2.3094935,0.9967289661426975
1844,0,2.0752754, -2.5673323,0.9961212369752958
1845,0,1.7784587, -1.9682122,0.9896594283689032
1846,0,2.2748559, -1.6229606,0.9899801216237283
1847,0,4.0125384, -3.3487895,0.9958867974033777
1848,0,0.8181904, -0.8352349,0.9460552973323129
1849,0,2.0513268, -1.402956,0.98904611487887
1850,0,2.1696522, -1.8510491,0.9902864092983824
1851,1,-0.77249134, 1.7283286,0.18867984601808524
1852,0,2.4376779, -2.1800609,0.9962027905456408
1853,0,1.1397716, -2.2732134,0.9855616802386158
1854,0,3.3162127, -2.9844728,0.9981170644674489
1855,0,1.2003713, -1.2589105,0.9715920116525467
1856,0,2.011018, -1.4045645,0.9889326251429977
1857,0,1.2577647, -1.2077298,0.9721039785744412
1858,0,2.4404275, -2.505007,0.998140481445545
1859,0,3.240734, -2.641145,0.9983068763444473
1860,0,2.2565246, -1.8933167,0.9909926630936918
1861,0,3.5089116, -2.834831,0.9980525615786466
1862,0,3.6532884, -3.3486497,0.9966551777180789
1863,0,1.1390926, -1.1733351,0.967908403731459
1864,0,3.1778114, -2.1104472,0.9981692978527653
1865,0,2.5893204, -2.1908948,0.9974636740128715
1866,0,1.2050889, -1.7293344,0.9827090266417718
1867,0,2.4398189, -2.4562368,0.9979935469093806
1868,0,3.2191203, -3.019387,0.9981587407398917
1869,0,3.057704, -2.9514983,0.9982853471305295
1870,0,3.0081816, -3.124774,0.9982156989895882
1871,0,3.5426757, -2.9070404,0.9979461005918563
1872,0,3.1215975, -2.923121,0.9982631753741342
1873,0,3.2077677, -3.7803016,0.9965301697951866
1874,0,3.3674557, -3.236911,0.9977499777120571
1875,0,2.2703528, -1.8239038,0.9906854736361165
1876,0,3.0403085, -3.1452756,0.9981824110348237
1877,0,1.7311189, -1.5408295,0.988597712263356
1878,0,2.481056, -2.3918083,0.9979117686974754
1879,0,2.4357495, -2.6458364,0.9983926310607099
1880,1,-1.291736, 1.9713516,0.18117909615390715
1881,0,1.96364, -1.616078,0.9895333759120191
1882,0,2.9811375, -2.9626672,0.9983251651101088
1883,0,3.8835564, -2.210021,0.9945025056570505
1884,0,3.490795, -2.1701877,0.9976038178950004
1885,0,2.1571057, -1.8325782,0.9901786308497028
1886,0,1.7481545, -1.811403,0.9895551918797523
1887,0,1.2404075, -1.8777809,0.9861879737504328
1888,0,3.1864843, -2.668604,0.9983293087757944
1889,0,0.72898275, 0.11108123,0.7979469168782922
1890,0,3.2376359, -3.5184414,0.9973473459826283
1891,0,2.6676664, -1.9614607,0.9962688286761932
1892,0,3.6496253, -3.057009,0.9974638955360552
1893,0,3.0852692, -2.3051348,0.9984325876300302
1894,1,-1.162038, 2.2905545,0.17862949139059983
1895,0,-0.15189719, 0.05896256,0.6592740577081988
1896,0,2.7421403, -2.6203597,0.9985504715001692
1897,0,1.6742877, -1.4652828,0.9874167769171299
1898,0,2.9365273, -3.3746552,0.9980287745068491
1899,0,2.6783593, -3.0716376,0.9984414730719415
1900,1,-2.220196, 4.1928735,0.11474687581781501
1901,0,-0.5154539, 0.9538797,0.3315562709764076
1902,0,2.4892528, -2.1708276,0.9966099698213177
1903,0,2.8877301, -2.2078328,0.9983251523292296
1904,0,1.5970368, -1.6167002,0.9882794095090468
1905,0,3.4798706, -3.0247684,0.9979022613412875
1906,0,2.9982197, -2.860061,0.9983648568766743
1907,0,1.744043, -1.4599268,0.987976359915853
1908,0,1.8739725, -1.9525225,0.9897261380668739
1909,0,3.1291008, -3.180768,0.9980967730388128
1910,0,2.4107523, -2.7890823,0.9984889228633755
1911,0,3.8815567, -2.5902858,0.997352321630376
1912,0,1.8594527, -1.9163682,0.9896929600141298
1913,0,1.915062, -2.1430192,0.9901376401482397
1914,1,-0.55277544, 0.42652434,0.3462861712718583
1915,0,1.6464893, -1.218252,0.9819227641471207
1916,0,3.2195115, -2.6092548,0.9983281999994196
1917,0,2.266083, -2.2268677,0.9946450627258795
1918,0,2.3037896, -1.6339703,0.990087981576243
1919,0,1.8446584, -2.375068,0.990888026854886
1920,0,1.849512, -1.8840646,0.9896710053858029
1921,0,3.6909063, -3.8472683,0.9957872517802238
1922,0,3.4832454, -3.2504914,0.9974643494535407
1923,0,1.6510174, -1.5095484,0.9877160170977707
1924,0,2.9153361, -3.2335722,0.9981858834104319
1925,0,3.9007614, -4.0650926,0.9955843705558508
1926,0,2.6888828, -2.5901144,0.9985360594502934
1927,1,0.55225205, 0.87315047,0.38111287754382467
1928,0,3.069577, -2.8591716,0.9983214056904535
1929,1,1.3010583, -0.9380635,0.9676026545290661
1930,0,3.5031185, -3.172765,0.9975983058372769
1931,1,-2.559968, 2.2871432,0.11636566775616886
1932,0,0.52161175, -0.28709823,0.8162427022690758
1933,0,3.0480359, -2.7518451,0.9983822761141528
1934,0,1.4552989, -1.0183412,0.972640777840633
1935,0,3.336971, -2.785529,0.9982088732042795
1936,0,2.3106272, -1.7049417,0.9903543880342495
1937,0,2.349575, -1.8957524,0.9918443153391658
1938,0,2.3523085, -2.8838375,0.9984838510482786
1939,0,1.7198966, -1.8608221,0.989574011672555
1940,0,2.821411, -2.1086035,0.9979794220813444
1941,0,3.1056767, -2.3005474,0.9984192841080851
1942,0,1.5214932, -1.1791214,0.9782746080032759
1943,0,3.1067953, -2.7066178,0.9983636875556959
1944,0,-1.0044695, 0.77221435,0.32484497162897996
1945,0,2.989474, -2.767633,0.9984133235677538
1946,0,2.2492206, -2.3868003,0.996286093249052
1947,0,2.2777824, -2.5246549,0.9975565805499848
1948,0,1.3768395, -1.690244,0.9863801552216165
1949,0,-1.0646733, 1.5335693,0.1889953212010698
1950,0,4.1191926, -3.859891,0.9955299564192274
1951,0,2.0153582, -2.0142233,0.9901610718567383
1952,0,2.458324, -2.0009139,0.994387037730041
1953,1,-0.72857183, 1.0802131,0.31028051708944926
1954,0,2.723159, -1.6066712,0.9924265509228974
1955,0,1.4154952, -1.7409811,0.9875703754998112
1956,0,1.3308241, -1.0679864,0.9708683523512545
1957,1,-1.0368004, 1.7107327,0.1846490813145437
1958,0,1.3679148, -2.0081935,0.9888253577452556
1959,0,-0.1971276, 0.54180413,0.3613924359221058
1960,0,2.2245252, -2.1952868,0.9936505720629789
1961,0,1.2642488, -1.856513,0.9864296904292355
1962,1,0.185679, -0.21848343,0.7968820762564394
1963,0,2.7289526, -3.1244197,0.9983774383734377
1964,0,3.3598237, -3.5730963,0.9968724027188792
1965,0,2.9055648, -2.6399074,0.99850973718789
1966,0,2.0740771, -1.8440081,0.9899543483953749
1967,0,2.4201436, -1.9545414,0.9933154982165044
1968,0,0.4594125, -0.70918316,0.8779793869285819
1969,0,2.3268454, -2.397471,0.9970903945037715
1970,0,2.4501653, -2.5376508,0.9982405682170618
1971,0,1.8084193, -2.1077092,0.9897628908746139
1972,0,2.6381466, -3.018702,0.9984897344335182
1973,0,1.6234959, -0.6721562,0.969197681426661
1974,0,1.7459147, -1.9184823,0.9896250670949264
1975,0,2.7911756, -2.5257845,0.9985359931555162
1976,0,1.3636754, -1.4243958,0.9809138503451618
1977,0,2.13909, -2.4440417,0.9955897356023699
1978,0,-2.2779996, 2.9387043,0.11505801869455685
1979,0,2.9506881, -2.7013006,0.9984657059287002
1980,0,2.1591644, -1.5409157,0.9896330770378967
1981,0,1.990756, -0.80420494,0.9739990575143657
1982,1,0.10079546, 0.71532816,0.3644839038117225
1983,0,2.093695, -1.6727936,0.9897451957989222
1984,0,1.602447, -1.7926822,0.9892427474239521
1985,0,2.053465, -2.7414334,0.9972631804985571
1986,1,-2.4094114, 2.9690347,0.11499848074826577
1987,0,3.7322652, -3.0999808,0.9970799871016485
1988,0,2.039843, -1.9173496,0.9900030291460814
1989,0,3.3748367, -3.5307703,0.9969620180392696
1990,0,0.7719354, -0.18415675,0.825992326989555
1991,0,2.415431, -2.1163914,0.9952462605491812
1992,0,1.1673818, -1.3760924,0.9733323575237743
1993,0,2.3251724, -2.61281,0.9981015740270427
1994,0,1.533814, -1.7943239,0.9889663163991889
1995,0,0.18308476, -0.33955836,0.8029773419352969
1996,0,0.81383973, -1.4441516,0.9637565250372141
1997,0,0.80874306, -0.4238639,0.875500038031829
1998,0,1.9425302, -1.9489667,0.989821442645317
1999,0,3.5455759, -2.8200552,0.998020028052979
2000,0,1.3427901, -1.5038046,0.9822138999200704
2001,0,2.5190525, -2.7695248,0.9985390440564076
2002,0,2.5700521, -2.5837877,0.9984707521386492
2003,0,2.6749623, -3.0606573,0.9984501737659256
2004,0,2.9884548, -3.0836906,0.9982536655243904
2005,0,1.2676481, -0.5876538,0.9578018498510444
2006,0,2.5142806, -1.9107088,0.9939921389569968
2007,0,2.4246128, -3.445731,0.9976463379040232
2008,0,4.328768, -3.4833138,0.9955782084976718
2009,0,2.2840507, -1.3000894,0.9890359185720115
2010,0,3.329818, -2.867984,0.9981765772759466
2011,1,-0.25428218, 0.39836597,0.3839790385118278
2012,0,2.773628, -2.9787188,0.9984454014317005
2013,0,3.188204, -2.3396783,0.9983693569689068
2014,0,1.6769718, -1.3212826,0.9850051098158048
2015,0,1.5200814, -1.2546349,0.9803742259577641
2016,0,3.3553095, -3.1260538,0.9979431732717856
2017,0,2.2448063, -2.711968,0.9981158185054643
2018,0,3.1909525, -2.8083928,0.9982754763023163
2019,0,3.1239102, -2.683661,0.998361824885495
2020,0,2.575619, -2.9296725,0.9985401823121894
2021,0,2.1048272, -2.2150397,0.9922541350051866
2022,0,2.1148658, -1.6404485,0.9897298714833569
2023,1,-1.6320118, 1.9672228,0.17818990582413088
2024,1,-2.952075, 2.994031,0.11486657592856626
2025,0,3.2309477, -2.5764568,0.9983299190240205
2026,0,1.8379998, -1.2020949,0.9845064661796178
2027,1,0.11335087, 0.79709136,0.3555641923436536
2028,0,2.6977131, -2.7394583,0.998554672803475
2029,0,2.685599, -2.4703686,0.998464136342534
2030,0,2.4401438, -2.0595913,0.9948741468543293
2031,0,1.4826317, -2.037029,0.9893710205940609
2032,0,2.0600033, -1.6169436,0.9896373305502585
2033,0,3.393757, -2.8725932,0.9981319799594061
2034,0,2.99503, -2.1584668,0.9983140599050545
2035,0,0.3933799, -0.92054266,0.9111671680138931
2036,0,3.2218282, -2.7611322,0.9982774373673128
2037,0,0.9368227, -0.1903908,0.8466332798013277
2038,0,2.2890143, -1.9378572,0.9916050580484026
2039,0,2.527468, -1.6279566,0.9911539714064013
2040,0,2.4572155, -2.8727813,0.9985362337482327
2041,0,1.9711809, -1.9652202,0.9899053657801367
2042,0,2.5676043, -3.1677392,0.9983947024176291
2043,1,0.1121822, 0.00576409,0.7627417968204943
2044,0,1.5498159, -1.7107812,0.9886127754482091
2045,0,2.3264215, -2.6758227,0.9982489022912029
2046,0,2.6938198, -2.9859552,0.9984832271225232
2047,0,3.2203221, -3.135383,0.9980692365290633
2048,0,3.0953183, -2.1796255,0.99833712325524
2049,0,2.2959766, -2.7811263,0.9983509312435037
2050,0,4.193056, -2.2136576,0.9748476795421936
2051,0,-1.073117, 1.7818878,0.18347146782019236
2052,0,2.399455, -2.175145,0.9957313445195238
2053,0,1.0779696, -0.6834337,0.9526907322699695
2054,0,3.1256983, -2.9001758,0.998271380158094
2055,0,2.0381815, -2.0670466,0.9904776568968511
2056,0,1.9748862, -1.755338,0.9896973073615338
2057,0,2.2740471, -1.89841,0.9911640472736833
2058,0,2.2663648, -2.5341508,0.9975405049151937
2059,0,1.7226725, -1.0680387,0.9788313783943079
2060,0,3.4239597, -2.7806277,0.9981577614448207
2061,0,2.0431666, -2.1839812,0.9912574229982737
2062,0,-1.3809383, 2.0211222,0.18027073810524624
2063,0,0.71203285, -0.5270523,0.8821662383622315
2064,0,2.4210153, -3.031592,0.9985042963034607
2065,0,1.4935849, -1.843322,0.9889710766062236
2066,0,2.0082579, -2.3870535,0.9929601760158926
2067,0,1.5717463, -1.56677,0.9875611971536404
2068,0,2.8779895, -2.1675136,0.9982404589442977
2069,0,3.405084, -2.5433004,0.9982297016411962
2070,0,1.7746348, -1.7392412,0.9894933863554408
2071,0,3.0921957, -3.047029,0.9982158873923016
2072,0,2.4868844, -2.6183193,0.998423742282763
2073,0,2.5449524, -2.573591,0.9984386183224407
2074,0,3.5292585, -2.9478507,0.9979213016243511
2075,1,-1.8177843, 1.9336499,0.17475886465074336
2076,0,1.8133845, -2.0670686,0.9897355660754914
2077,0,4.2090993, -4.172263,0.9952496604580275
2078,0,3.6558268, -4.1572933,0.9956268893238971
2079,0,0.06119869, 1.0026126,0.3426157921278175
2080,0,1.7097585, -1.4000793,0.9868853581598693
2081,0,2.0405803, -1.8283521,0.989858050124671
2082,0,1.4864953, -1.3056675,0.9809936603273238
2083,0,2.6329613, -2.8286982,0.9985528865559272
2084,0,1.1966861, -1.1725482,0.9695302364339452
2085,0,2.705882, -2.59539,0.9985417292025867
2086,0,3.3470893, -3.3651228,0.9975107689278638
2087,1,-1.3655314, 1.5061446,0.18457309815809136
2088,0,3.8269975, -3.3201797,0.996234053316243
2089,0,1.8897632, -1.716537,0.9895886117343136
2090,0,3.2587218, -2.9265447,0.9981881102385545
2091,0,1.4708606, -0.9261501,0.9710268416167633
2092,0,2.6122587, -2.8681855,0.9985491313350723
2093,0,-0.59002763, 0.6948972,0.33688518598331874
2094,0,3.215341, -2.8977904,0.9982252584859916
2095,0,2.7259479, -2.0093842,0.9970922073378315
2096,0,2.6334682, -2.39309,0.9983052808507153
2097,0,1.668628, -1.5747367,0.9884640692842117
2098,0,3.3744118, -2.8891258,0.9981362910858782
2099,0,2.6819093, -2.517674,0.9984975613666716
2100,0,1.0406437, -1.2637141,0.9668710047482294
2101,0,1.9523041, -2.4670024,0.9931199874449439
2102,0,2.5382066, -2.3732018,0.9980411760703796
2103,0,1.7132461, -1.9692328,0.9896238037252194
2104,0,2.595848, -1.95047,0.9954479714867364
2105,0,3.3631139, -2.242417,0.9981038108588426
2106,0,2.1601985, -2.108559,0.9918126876265186
2107,0,1.8760784, -2.2491977,0.9903711827722749
2108,0,3.4436991, -2.826886,0.9981196142678938
2109,0,1.8695737, -1.0421858,0.98017842239726
2110,0,-0.19335565, 0.45534056,0.3795425978019415
2111,0,1.5041189, -0.46777236,0.9624331473723798
2112,0,3.328428, -2.9717398,0.9981169046855454
2113,0,1.6782334, -1.7296443,0.9892824209751432
2114,0,2.7333567, -2.3484654,0.9983728183838748
2115,0,1.9350533, -1.8964626,0.9897595919373113
2116,0,2.867337, -3.2157342,0.9982275356270973
2117,0,0.67368436, -1.3723161,0.9597926203760131
2118,0,2.596754, -2.2489307,0.9977878757446755
2119,0,2.302567, -1.9144671,0.9915391057608806
2120,0,2.663584, -2.50545,0.9984773173946443
2121,0,1.2707574, -1.3742045,0.9767790115726248
2122,0,2.0928807, -1.7882452,0.9899022358591508
2123,0,2.3204262, -2.1863365,0.9948693237160967
2124,0,2.7813988, -2.700309,0.9985433499631932
2125,0,2.2487278, -1.8371583,0.9906243469692987
2126,0,1.4560428, -1.5913938,0.9863423573831169
2127,0,2.891628, -2.6917434,0.99850214247657
2128,0,2.0524569, -2.112897,0.9908255451564612
2129,0,1.8372988, -1.783821,0.9896059753522718
2130,0,2.828064, -2.7514305,0.9985140848586417
2131,0,2.435112, -2.3108866,0.9972655764511454
2132,0,2.5223746, -2.4610417,0.9982314358360366
2133,0,1.4796379, -0.85517746,0.9698978901540402
2134,0,0.38046598, -0.6292367,0.8465436652679618
